"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","STINT","TOT","PC_PA","M","2018-05",-0.3252,
"LUX","STINT","TOT","PC_PA","M","2018-06",-0.322,
"LUX","STINT","TOT","PC_PA","M","2018-07",-0.3207,
"LUX","STINT","TOT","PC_PA","M","2018-08",-0.319,
"LUX","STINT","TOT","PC_PA","M","2018-09",-0.3188,
"LUX","STINT","TOT","PC_PA","M","2018-10",-0.3177,
"LUX","STINT","TOT","PC_PA","M","2018-11",-0.3164,
"LUX","STINT","TOT","PC_PA","M","2018-12",-0.3119,
"LUX","STINT","TOT","PC_PA","M","2019-01",-0.308,
"LUX","STINT","TOT","PC_PA","M","2019-02",-0.3084,
"LUX","STINT","TOT","PC_PA","M","2019-03",-0.3092,
"LUX","STINT","TOT","PC_PA","M","2019-04",-0.3105,
"LUX","STINT","TOT","PC_PA","M","2019-05",-0.3119,
"LUX","STINT","TOT","PC_PA","M","2019-06",-0.3289,
"LUX","STINT","TOT","PC_PA","M","2019-07",-0.3649,
"LUX","STINT","TOT","PC_PA","M","2019-08",-0.4077,
"LUX","STINT","TOT","PC_PA","M","2019-09",-0.4176,
"LUX","STINT","TOT","PC_PA","M","2019-10",-0.4129,
"LUX","STINT","TOT","PC_PA","M","2019-11",-0.4013,
"LUX","STINT","TOT","PC_PA","M","2019-12",-0.3947,
"LUX","STINT","TOT","PC_PA","M","2020-01",-0.3911,
"LUX","STINT","TOT","PC_PA","M","2020-02",-0.4088,
"LUX","STINT","TOT","PC_PA","M","2020-03",-0.4166,
"LUX","STINT","TOT","PC_PA","M","2020-04",-0.254,
"LUX","STINT","TOT","PC_PA","M","2020-05",-0.272,
"LUX","STINT","TOT","PC_PA","M","2020-06",-0.376,
"LUX","STINT","TOT","PC_PA","M","2020-07",-0.4441,
"LUX","STINT","TOT","PC_PA","M","2020-08",-0.4797,
"LUX","STINT","TOT","PC_PA","M","2020-09",-0.4914,
"LUX","STINT","TOT","PC_PA","M","2020-10",-0.5091,
"LUX","STINT","TOT","PC_PA","M","2020-11",-0.5209,
"LUX","STINT","TOT","PC_PA","M","2020-12",-0.5381,
"LUX","STINT","TOT","PC_PA","M","2021-01",-0.5472,
"LUX","STINT","TOT","PC_PA","M","2021-02",-0.5411,
"LUX","STINT","TOT","PC_PA","M","2021-03",-0.5391,
"LUX","STINT","TOT","PC_PA","M","2021-04",-0.5382,
"LUX","STINT","TOT","PC_PA","M","2021-05",-0.5401,
"LUX","STINT","TOT","PC_PA","M","2021-06",-0.5429,
"LUX","STINT","TOT","PC_PA","M","2021-07",-0.5448,
"LUX","STINT","TOT","PC_PA","M","2021-08",-0.5476,
"ESP","STINT","TOT","PC_PA","M","2011-01",1.0172,
"ESP","STINT","TOT","PC_PA","M","2011-02",1.0867,
"ESP","STINT","TOT","PC_PA","M","2011-03",1.1755,
"ESP","STINT","TOT","PC_PA","M","2011-04",1.3212,
"ESP","STINT","TOT","PC_PA","M","2011-05",1.4251,
"ESP","STINT","TOT","PC_PA","M","2011-06",1.4886,
"ESP","STINT","TOT","PC_PA","M","2011-07",1.5976,
"ESP","STINT","TOT","PC_PA","M","2011-08",1.5521,
"ESP","STINT","TOT","PC_PA","M","2011-09",1.5365,
"ESP","STINT","TOT","PC_PA","M","2011-10",1.5759,
"ESP","STINT","TOT","PC_PA","M","2011-11",1.4847,
"ESP","STINT","TOT","PC_PA","M","2011-12",1.4261,
"ESP","STINT","TOT","PC_PA","M","2012-01",1.2222,
"ESP","STINT","TOT","PC_PA","M","2012-02",1.0483,
"ESP","STINT","TOT","PC_PA","M","2012-03",0.8585,
"ESP","STINT","TOT","PC_PA","M","2012-04",0.7443,
"ESP","STINT","TOT","PC_PA","M","2012-05",0.6849,
"ESP","STINT","TOT","PC_PA","M","2012-06",0.6589,
"ESP","STINT","TOT","PC_PA","M","2012-07",0.497,
"ESP","STINT","TOT","PC_PA","M","2012-08",0.3324,
"ESP","STINT","TOT","PC_PA","M","2012-09",0.2463,
"ESP","STINT","TOT","PC_PA","M","2012-10",0.2079,
"ESP","STINT","TOT","PC_PA","M","2012-11",0.192,
"ESP","STINT","TOT","PC_PA","M","2012-12",0.1855,
"ESP","STINT","TOT","PC_PA","M","2013-01",0.2049,
"ESP","STINT","TOT","PC_PA","M","2013-02",0.2234,
"ESP","STINT","TOT","PC_PA","M","2013-03",0.2061,
"ESP","STINT","TOT","PC_PA","M","2013-04",0.2089,
"ESP","STINT","TOT","PC_PA","M","2013-05",0.2012,
"ESP","STINT","TOT","PC_PA","M","2013-06",0.2103,
"ESP","STINT","TOT","PC_PA","M","2013-07",0.2214,
"ESP","STINT","TOT","PC_PA","M","2013-08",0.2259,
"ESP","STINT","TOT","PC_PA","M","2013-09",0.2232,
"ESP","STINT","TOT","PC_PA","M","2013-10",0.2258,
"ESP","STINT","TOT","PC_PA","M","2013-11",0.2234,
"ESP","STINT","TOT","PC_PA","M","2013-12",0.2735,
"ESP","STINT","TOT","PC_PA","M","2014-01",0.292,
"ESP","STINT","TOT","PC_PA","M","2014-02",0.2881,
"ESP","STINT","TOT","PC_PA","M","2014-03",0.3053,
"ESP","STINT","TOT","PC_PA","M","2014-04",0.3297,
"ESP","STINT","TOT","PC_PA","M","2014-05",0.3246,
"ESP","STINT","TOT","PC_PA","M","2014-06",0.2414,
"ESP","STINT","TOT","PC_PA","M","2014-07",0.205,
"ESP","STINT","TOT","PC_PA","M","2014-08",0.1916,
"ESP","STINT","TOT","PC_PA","M","2014-09",0.0971,
"ESP","STINT","TOT","PC_PA","M","2014-10",0.0826,
"ESP","STINT","TOT","PC_PA","M","2014-11",0.0809,
"ESP","STINT","TOT","PC_PA","M","2014-12",0.0809,
"ESP","STINT","TOT","PC_PA","M","2015-01",0.0627,
"ESP","STINT","TOT","PC_PA","M","2015-02",0.0482,
"ESP","STINT","TOT","PC_PA","M","2015-03",0.0272,
"ESP","STINT","TOT","PC_PA","M","2015-04",0.0047,
"ESP","STINT","TOT","PC_PA","M","2015-05",-0.0104,
"ESP","STINT","TOT","PC_PA","M","2015-06",-0.0139,
"ESP","STINT","TOT","PC_PA","M","2015-07",-0.0187,
"ESP","STINT","TOT","PC_PA","M","2015-08",-0.0277,
"ESP","STINT","TOT","PC_PA","M","2015-09",-0.037,
"ESP","STINT","TOT","PC_PA","M","2015-10",-0.0536,
"ESP","STINT","TOT","PC_PA","M","2015-11",-0.0876,
"ESP","STINT","TOT","PC_PA","M","2015-12",-0.1263,
"ESP","STINT","TOT","PC_PA","M","2016-01",-0.1461,
"ESP","STINT","TOT","PC_PA","M","2016-02",-0.1836,
"ESP","STINT","TOT","PC_PA","M","2016-03",-0.2285,
"ESP","STINT","TOT","PC_PA","M","2016-04",-0.2492,
"ESP","STINT","TOT","PC_PA","M","2016-05",-0.2572,
"ESP","STINT","TOT","PC_PA","M","2016-06",-0.2679,
"ESP","STINT","TOT","PC_PA","M","2016-07",-0.2945,
"ESP","STINT","TOT","PC_PA","M","2016-08",-0.2982,
"ESP","STINT","TOT","PC_PA","M","2016-09",-0.3016,
"ESP","STINT","TOT","PC_PA","M","2016-10",-0.309,
"ESP","STINT","TOT","PC_PA","M","2016-11",-0.3127,
"ESP","STINT","TOT","PC_PA","M","2016-12",-0.3158,
"ESP","STINT","TOT","PC_PA","M","2017-01",-0.3255,
"ESP","STINT","TOT","PC_PA","M","2017-02",-0.3286,
"ESP","STINT","TOT","PC_PA","M","2017-03",-0.3293,
"ESP","STINT","TOT","PC_PA","M","2017-04",-0.3304,
"ESP","STINT","TOT","PC_PA","M","2017-05",-0.3295,
"ESP","STINT","TOT","PC_PA","M","2017-06",-0.33,
"ESP","STINT","TOT","PC_PA","M","2017-07",-0.3304,
"ESP","STINT","TOT","PC_PA","M","2017-08",-0.3291,
"ESP","STINT","TOT","PC_PA","M","2017-09",-0.3294,
"ESP","STINT","TOT","PC_PA","M","2017-10",-0.3295,
"ESP","STINT","TOT","PC_PA","M","2017-11",-0.329,
"ESP","STINT","TOT","PC_PA","M","2017-12",-0.3279,
"ESP","STINT","TOT","PC_PA","M","2018-01",-0.3285,
"ESP","STINT","TOT","PC_PA","M","2018-02",-0.3285,
"ESP","STINT","TOT","PC_PA","M","2018-03",-0.3279,
"ESP","STINT","TOT","PC_PA","M","2018-04",-0.3285,
"ESP","STINT","TOT","PC_PA","M","2018-05",-0.3252,
"ESP","STINT","TOT","PC_PA","M","2018-06",-0.322,
"ESP","STINT","TOT","PC_PA","M","2018-07",-0.3207,
"ESP","STINT","TOT","PC_PA","M","2018-08",-0.319,
"ESP","STINT","TOT","PC_PA","M","2018-09",-0.3188,
"ESP","STINT","TOT","PC_PA","M","2018-10",-0.3177,
"ESP","STINT","TOT","PC_PA","M","2018-11",-0.3164,
"ESP","STINT","TOT","PC_PA","M","2018-12",-0.3119,
"ESP","STINT","TOT","PC_PA","M","2019-01",-0.308,
"ESP","STINT","TOT","PC_PA","M","2019-02",-0.3084,
"ESP","STINT","TOT","PC_PA","M","2019-03",-0.3092,
"ESP","STINT","TOT","PC_PA","M","2019-04",-0.3105,
"ESP","STINT","TOT","PC_PA","M","2019-05",-0.3119,
"ESP","STINT","TOT","PC_PA","M","2019-06",-0.3289,
"ESP","STINT","TOT","PC_PA","M","2019-07",-0.3649,
"ESP","STINT","TOT","PC_PA","M","2019-08",-0.4077,
"ESP","STINT","TOT","PC_PA","M","2019-09",-0.4176,
"ESP","STINT","TOT","PC_PA","M","2019-10",-0.4129,
"ESP","STINT","TOT","PC_PA","M","2019-11",-0.4013,
"ESP","STINT","TOT","PC_PA","M","2019-12",-0.3947,
"ESP","STINT","TOT","PC_PA","M","2020-01",-0.3911,
"ESP","STINT","TOT","PC_PA","M","2020-02",-0.4088,
"ESP","STINT","TOT","PC_PA","M","2020-03",-0.4166,
"ESP","STINT","TOT","PC_PA","M","2020-04",-0.254,
"ESP","STINT","TOT","PC_PA","M","2020-05",-0.272,
"ESP","STINT","TOT","PC_PA","M","2020-06",-0.376,
"ESP","STINT","TOT","PC_PA","M","2020-07",-0.4441,
"ESP","STINT","TOT","PC_PA","M","2020-08",-0.4797,
"ESP","STINT","TOT","PC_PA","M","2020-09",-0.4914,
"ESP","STINT","TOT","PC_PA","M","2020-10",-0.5091,
"ESP","STINT","TOT","PC_PA","M","2020-11",-0.5209,
"ESP","STINT","TOT","PC_PA","M","2020-12",-0.5381,
"ESP","STINT","TOT","PC_PA","M","2021-01",-0.5472,
"ESP","STINT","TOT","PC_PA","M","2021-02",-0.5411,
"ESP","STINT","TOT","PC_PA","M","2021-03",-0.5391,
"ESP","STINT","TOT","PC_PA","M","2021-04",-0.5382,
"ESP","STINT","TOT","PC_PA","M","2021-05",-0.5401,
"ESP","STINT","TOT","PC_PA","M","2021-06",-0.5429,
"ESP","STINT","TOT","PC_PA","M","2021-07",-0.5448,
"ESP","STINT","TOT","PC_PA","M","2021-08",-0.5476,
"NOR","STINT","TOT","PC_PA","M","2011-01",2.59,
"NOR","STINT","TOT","PC_PA","M","2011-02",2.61,
"NOR","STINT","TOT","PC_PA","M","2011-03",2.62,
"NOR","STINT","TOT","PC_PA","M","2011-04",2.69,
"NOR","STINT","TOT","PC_PA","M","2011-05",2.72,
"NOR","STINT","TOT","PC_PA","M","2011-06",2.85,
"NOR","STINT","TOT","PC_PA","M","2011-07",2.94,
"NOR","STINT","TOT","PC_PA","M","2011-08",3.1,
"NOR","STINT","TOT","PC_PA","M","2011-09",3.08,
"NOR","STINT","TOT","PC_PA","M","2011-10",3.08,
"NOR","STINT","TOT","PC_PA","M","2011-11",3.16,
"NOR","STINT","TOT","PC_PA","M","2011-12",3.02,
"NOR","STINT","TOT","PC_PA","M","2012-01",2.7,
"NOR","STINT","TOT","PC_PA","M","2012-02",2.67,
"NOR","STINT","TOT","PC_PA","M","2012-03",2.43,
"NOR","STINT","TOT","PC_PA","M","2012-04",2.32,
"NOR","STINT","TOT","PC_PA","M","2012-05",2.32,
"NOR","STINT","TOT","PC_PA","M","2012-06",2.34,
"NOR","STINT","TOT","PC_PA","M","2012-07",2.24,
"NOR","STINT","TOT","PC_PA","M","2012-08",2.13,
"NOR","STINT","TOT","PC_PA","M","2012-09",1.96,
"NOR","STINT","TOT","PC_PA","M","2012-10",1.92,
"NOR","STINT","TOT","PC_PA","M","2012-11",1.92,
"NOR","STINT","TOT","PC_PA","M","2012-12",1.87,
"NOR","STINT","TOT","PC_PA","M","2013-01",1.86,
"NOR","STINT","TOT","PC_PA","M","2013-02",1.9005,
"NOR","STINT","TOT","PC_PA","M","2013-03",1.848947,
"NOR","STINT","TOT","PC_PA","M","2013-04",1.821429,
"NOR","STINT","TOT","PC_PA","M","2013-05",1.763684,
"NOR","STINT","TOT","PC_PA","M","2013-06",1.7335,
"NOR","STINT","TOT","PC_PA","M","2013-07",1.688261,
"NOR","STINT","TOT","PC_PA","M","2013-08",1.723182,
"NOR","STINT","TOT","PC_PA","M","2013-09",1.713809,
"NOR","STINT","TOT","PC_PA","M","2013-10",1.685217,
"NOR","STINT","TOT","PC_PA","M","2013-11",1.663333,
"NOR","STINT","TOT","PC_PA","M","2013-12",1.658947,
"NOR","STINT","TOT","PC_PA","M","2014-01",1.649091,
"NOR","STINT","TOT","PC_PA","M","2014-02",1.699,
"NOR","STINT","TOT","PC_PA","M","2014-03",1.707619,
"NOR","STINT","TOT","PC_PA","M","2014-04",1.752105,
"NOR","STINT","TOT","PC_PA","M","2014-05",1.819,
"NOR","STINT","TOT","PC_PA","M","2014-06",1.804,
"NOR","STINT","TOT","PC_PA","M","2014-07",1.715217,
"NOR","STINT","TOT","PC_PA","M","2014-08",1.722381,
"NOR","STINT","TOT","PC_PA","M","2014-09",1.700909,
"NOR","STINT","TOT","PC_PA","M","2014-10",1.625652,
"NOR","STINT","TOT","PC_PA","M","2014-11",1.659,
"NOR","STINT","TOT","PC_PA","M","2014-12",1.5345,
"NOR","STINT","TOT","PC_PA","M","2015-01",1.388095,
"NOR","STINT","TOT","PC_PA","M","2015-02",1.38,
"NOR","STINT","TOT","PC_PA","M","2015-03",1.38,
"NOR","STINT","TOT","PC_PA","M","2015-04",1.47,
"NOR","STINT","TOT","PC_PA","M","2015-05",1.49,
"NOR","STINT","TOT","PC_PA","M","2015-06",1.35,
"NOR","STINT","TOT","PC_PA","M","2015-07",1.27,
"NOR","STINT","TOT","PC_PA","M","2015-08",1.2,
"NOR","STINT","TOT","PC_PA","M","2015-09",1.16,
"NOR","STINT","TOT","PC_PA","M","2015-10",1.11,
"NOR","STINT","TOT","PC_PA","M","2015-11",1.15,
"NOR","STINT","TOT","PC_PA","M","2015-12",1.14,
"NOR","STINT","TOT","PC_PA","M","2016-01",1.16,
"NOR","STINT","TOT","PC_PA","M","2016-02",1.09,
"NOR","STINT","TOT","PC_PA","M","2016-03",1.02,
"NOR","STINT","TOT","PC_PA","M","2016-04",0.98,
"NOR","STINT","TOT","PC_PA","M","2016-05",0.98,
"NOR","STINT","TOT","PC_PA","M","2016-06",1.02,
"NOR","STINT","TOT","PC_PA","M","2016-07",1.01,
"NOR","STINT","TOT","PC_PA","M","2016-08",1.08,
"NOR","STINT","TOT","PC_PA","M","2016-09",1.09,
"NOR","STINT","TOT","PC_PA","M","2016-10",1.11,
"NOR","STINT","TOT","PC_PA","M","2016-11",1.1,
"NOR","STINT","TOT","PC_PA","M","2016-12",1.16,
"NOR","STINT","TOT","PC_PA","M","2017-01",1.08,
"NOR","STINT","TOT","PC_PA","M","2017-02",1.02,
"NOR","STINT","TOT","PC_PA","M","2017-03",0.96,
"NOR","STINT","TOT","PC_PA","M","2017-04",0.98,
"NOR","STINT","TOT","PC_PA","M","2017-05",0.9,
"NOR","STINT","TOT","PC_PA","M","2017-06",0.87,
"NOR","STINT","TOT","PC_PA","M","2017-07",0.84,
"NOR","STINT","TOT","PC_PA","M","2017-08",0.8,
"NOR","STINT","TOT","PC_PA","M","2017-09",0.8,
"NOR","STINT","TOT","PC_PA","M","2017-10",0.82,
"NOR","STINT","TOT","PC_PA","M","2017-11",0.78,
"NOR","STINT","TOT","PC_PA","M","2017-12",0.83,
"NOR","STINT","TOT","PC_PA","M","2018-01",0.84,
"NOR","STINT","TOT","PC_PA","M","2018-02",0.93,
"NOR","STINT","TOT","PC_PA","M","2018-03",1.07,
"NOR","STINT","TOT","PC_PA","M","2018-04",1.14,
"NOR","STINT","TOT","PC_PA","M","2018-05",1.07,
"NOR","STINT","TOT","PC_PA","M","2018-06",1.01,
"NOR","STINT","TOT","PC_PA","M","2018-07",1.04,
"NOR","STINT","TOT","PC_PA","M","2018-08",1.04,
"NOR","STINT","TOT","PC_PA","M","2018-09",1.09,
"NOR","STINT","TOT","PC_PA","M","2018-10",1.09,
"NOR","STINT","TOT","PC_PA","M","2018-11",1.2,
"NOR","STINT","TOT","PC_PA","M","2018-12",1.28,
"NOR","STINT","TOT","PC_PA","M","2019-01",1.26,
"NOR","STINT","TOT","PC_PA","M","2019-02",1.27,
"NOR","STINT","TOT","PC_PA","M","2019-03",1.34,
"NOR","STINT","TOT","PC_PA","M","2019-04",1.4,
"NOR","STINT","TOT","PC_PA","M","2019-05",1.46,
"NOR","STINT","TOT","PC_PA","M","2019-06",1.51,
"NOR","STINT","TOT","PC_PA","M","2019-07",1.57,
"NOR","STINT","TOT","PC_PA","M","2019-08",1.61,
"NOR","STINT","TOT","PC_PA","M","2019-09",1.7,
"NOR","STINT","TOT","PC_PA","M","2019-10",1.81,
"NOR","STINT","TOT","PC_PA","M","2019-11",1.85,
"NOR","STINT","TOT","PC_PA","M","2019-12",1.85,
"NOR","STINT","TOT","PC_PA","M","2020-01",1.83,
"NOR","STINT","TOT","PC_PA","M","2020-02",1.75,
"NOR","STINT","TOT","PC_PA","M","2020-03",1.39,
"NOR","STINT","TOT","PC_PA","M","2020-04",0.76,
"NOR","STINT","TOT","PC_PA","M","2020-05",0.3,
"NOR","STINT","TOT","PC_PA","M","2020-06",0.34,
"NOR","STINT","TOT","PC_PA","M","2020-07",0.32,
"NOR","STINT","TOT","PC_PA","M","2020-08",0.25,
"NOR","STINT","TOT","PC_PA","M","2020-09",0.27,
"NOR","STINT","TOT","PC_PA","M","2020-10",0.33,
"NOR","STINT","TOT","PC_PA","M","2020-11",0.36,
"NOR","STINT","TOT","PC_PA","M","2020-12",0.49,
"NOR","STINT","TOT","PC_PA","M","2021-01",0.48,
"NOR","STINT","TOT","PC_PA","M","2021-02",0.45,
"NOR","STINT","TOT","PC_PA","M","2021-03",0.38,
"NOR","STINT","TOT","PC_PA","M","2021-04",0.3,
"NOR","STINT","TOT","PC_PA","M","2021-05",0.24,
"NOR","STINT","TOT","PC_PA","M","2021-06",0.2,
"NOR","STINT","TOT","PC_PA","M","2021-07",0.32,
"NOR","STINT","TOT","PC_PA","M","2021-08",0.42,
"JPN","STINT","TOT","PC_PA","M","2011-01",0.34,
"JPN","STINT","TOT","PC_PA","M","2011-02",0.34,
"JPN","STINT","TOT","PC_PA","M","2011-03",0.33615,
"JPN","STINT","TOT","PC_PA","M","2011-04",0.33286,
"JPN","STINT","TOT","PC_PA","M","2011-05",0.33214,
"JPN","STINT","TOT","PC_PA","M","2011-06",0.33214,
"JPN","STINT","TOT","PC_PA","M","2011-07",0.33214,
"JPN","STINT","TOT","PC_PA","M","2011-08",0.32857,
"JPN","STINT","TOT","PC_PA","M","2011-09",0.32929,
"JPN","STINT","TOT","PC_PA","M","2011-10",0.32929,
"JPN","STINT","TOT","PC_PA","M","2011-11",0.32929,
"JPN","STINT","TOT","PC_PA","M","2011-12",0.32929,
"JPN","STINT","TOT","PC_PA","M","2012-01",0.33077,
"JPN","STINT","TOT","PC_PA","M","2012-02",0.33167,
"JPN","STINT","TOT","PC_PA","M","2012-03",0.33167,
"JPN","STINT","TOT","PC_PA","M","2012-04",0.33167,
"JPN","STINT","TOT","PC_PA","M","2012-05",0.33167,
"JPN","STINT","TOT","PC_PA","M","2012-06",0.33455,
"JPN","STINT","TOT","PC_PA","M","2012-07",0.32727,
"JPN","STINT","TOT","PC_PA","M","2012-08",0.32727,
"JPN","STINT","TOT","PC_PA","M","2012-09",0.32727,
"JPN","STINT","TOT","PC_PA","M","2012-10",0.32636,
"JPN","STINT","TOT","PC_PA","M","2012-11",0.31818,
"JPN","STINT","TOT","PC_PA","M","2012-12",0.30818,
"JPN","STINT","TOT","PC_PA","M","2013-01",0.29182,
"JPN","STINT","TOT","PC_PA","M","2013-02",0.26909,
"JPN","STINT","TOT","PC_PA","M","2013-03",0.25,
"JPN","STINT","TOT","PC_PA","M","2013-04",0.22818,
"JPN","STINT","TOT","PC_PA","M","2013-05",0.22818,
"JPN","STINT","TOT","PC_PA","M","2013-06",0.22818,
"JPN","STINT","TOT","PC_PA","M","2013-07",0.228,
"JPN","STINT","TOT","PC_PA","M","2013-08",0.228,
"JPN","STINT","TOT","PC_PA","M","2013-09",0.228,
"JPN","STINT","TOT","PC_PA","M","2013-10",0.221,
"JPN","STINT","TOT","PC_PA","M","2013-11",0.22,
"JPN","STINT","TOT","PC_PA","M","2013-12",0.22,
"JPN","STINT","TOT","PC_PA","M","2014-01",0.22,
"JPN","STINT","TOT","PC_PA","M","2014-02",0.212,
"JPN","STINT","TOT","PC_PA","M","2014-03",0.212,
"JPN","STINT","TOT","PC_PA","M","2014-04",0.212,
"JPN","STINT","TOT","PC_PA","M","2014-05",0.21,
"JPN","STINT","TOT","PC_PA","M","2014-06",0.21,
"JPN","STINT","TOT","PC_PA","M","2014-07",0.21,
"JPN","STINT","TOT","PC_PA","M","2014-08",0.21,
"JPN","STINT","TOT","PC_PA","M","2014-09",0.21,
"JPN","STINT","TOT","PC_PA","M","2014-10",0.192,
"JPN","STINT","TOT","PC_PA","M","2014-11",0.182,
"JPN","STINT","TOT","PC_PA","M","2014-12",0.179,
"JPN","STINT","TOT","PC_PA","M","2015-01",0.173,
"JPN","STINT","TOT","PC_PA","M","2015-02",0.171,
"JPN","STINT","TOT","PC_PA","M","2015-03",0.17,
"JPN","STINT","TOT","PC_PA","M","2015-04",0.17,
"JPN","STINT","TOT","PC_PA","M","2015-05",0.169,
"JPN","STINT","TOT","PC_PA","M","2015-06",0.169,
"JPN","STINT","TOT","PC_PA","M","2015-07",0.169,
"JPN","STINT","TOT","PC_PA","M","2015-08",0.169,
"JPN","STINT","TOT","PC_PA","M","2015-09",0.169,
"JPN","STINT","TOT","PC_PA","M","2015-10",0.169,
"JPN","STINT","TOT","PC_PA","M","2015-11",0.169,
"JPN","STINT","TOT","PC_PA","M","2015-12",0.169,
"JPN","STINT","TOT","PC_PA","M","2016-01",0.169,
"JPN","STINT","TOT","PC_PA","M","2016-02",0.098,
"JPN","STINT","TOT","PC_PA","M","2016-03",0.098,
"JPN","STINT","TOT","PC_PA","M","2016-04",0.06,
"JPN","STINT","TOT","PC_PA","M","2016-05",0.06,
"JPN","STINT","TOT","PC_PA","M","2016-06",0.059,
"JPN","STINT","TOT","PC_PA","M","2016-07",0.058,
"JPN","STINT","TOT","PC_PA","M","2016-08",0.058,
"JPN","STINT","TOT","PC_PA","M","2016-09",0.056,
"JPN","STINT","TOT","PC_PA","M","2016-10",0.056,
"JPN","STINT","TOT","PC_PA","M","2016-11",0.056,
"JPN","STINT","TOT","PC_PA","M","2016-12",0.056,
"JPN","STINT","TOT","PC_PA","M","2017-01",0.056,
"JPN","STINT","TOT","PC_PA","M","2017-02",0.056,
"JPN","STINT","TOT","PC_PA","M","2017-03",0.056,
"JPN","STINT","TOT","PC_PA","M","2017-04",0.056,
"JPN","STINT","TOT","PC_PA","M","2017-05",0.056,
"JPN","STINT","TOT","PC_PA","M","2017-06",0.056,
"JPN","STINT","TOT","PC_PA","M","2017-07",0.075,
"JPN","STINT","TOT","PC_PA","M","2017-08",0.056,
"JPN","STINT","TOT","PC_PA","M","2017-09",0.056,
"JPN","STINT","TOT","PC_PA","M","2017-10",0.063,
"JPN","STINT","TOT","PC_PA","M","2017-11",0.063,
"JPN","STINT","TOT","PC_PA","M","2017-12",0.063,
"JPN","STINT","TOT","PC_PA","M","2018-01",0.068,
"JPN","STINT","TOT","PC_PA","M","2018-02",0.068,
"JPN","STINT","TOT","PC_PA","M","2018-03",0.097,
"JPN","STINT","TOT","PC_PA","M","2018-04",0.097,
"JPN","STINT","TOT","PC_PA","M","2018-05",0.078,
"JPN","STINT","TOT","PC_PA","M","2018-06",0.078,
"JPN","STINT","TOT","PC_PA","M","2018-07",0.091,
"JPN","STINT","TOT","PC_PA","M","2018-08",0.091,
"JPN","STINT","TOT","PC_PA","M","2018-09",0.05,
"JPN","STINT","TOT","PC_PA","M","2018-10",0.05,
"JPN","STINT","TOT","PC_PA","M","2018-11",0.05,
"JPN","STINT","TOT","PC_PA","M","2018-12",0.05,
"JPN","STINT","TOT","PC_PA","M","2019-01",0.03,
"JPN","STINT","TOT","PC_PA","M","2019-02",0.03,
"JPN","STINT","TOT","PC_PA","M","2019-03",0.05,
"JPN","STINT","TOT","PC_PA","M","2019-04",0.05,
"JPN","STINT","TOT","PC_PA","M","2019-05",0.049,
"JPN","STINT","TOT","PC_PA","M","2019-06",0.049,
"JPN","STINT","TOT","PC_PA","M","2019-07",0.049,
"JPN","STINT","TOT","PC_PA","M","2019-08",0.009,
"JPN","STINT","TOT","PC_PA","M","2019-09",0.009,
"JPN","STINT","TOT","PC_PA","M","2019-10",0.009,
"JPN","STINT","TOT","PC_PA","M","2019-11",0.018,
"JPN","STINT","TOT","PC_PA","M","2019-12",0.021,
"JPN","STINT","TOT","PC_PA","M","2020-01",0.021,
"JPN","STINT","TOT","PC_PA","M","2020-02",0.021,
"JPN","STINT","TOT","PC_PA","M","2020-03",0.006,
"JPN","STINT","TOT","PC_PA","M","2020-04",-0.039,
"JPN","STINT","TOT","PC_PA","M","2020-05",-0.042,
"JPN","STINT","TOT","PC_PA","M","2020-06",-0.042,
"JPN","STINT","TOT","PC_PA","M","2020-07",-0.065,
"JPN","STINT","TOT","PC_PA","M","2020-08",-0.065,
"JPN","STINT","TOT","PC_PA","M","2020-09",-0.055,
"JPN","STINT","TOT","PC_PA","M","2020-10",-0.055,
"JPN","STINT","TOT","PC_PA","M","2020-11",-0.055,
"JPN","STINT","TOT","PC_PA","M","2020-12",-0.055,
"JPN","STINT","TOT","PC_PA","M","2021-01",-0.055,
"JPN","STINT","TOT","PC_PA","M","2021-02",-0.055,
"JPN","STINT","TOT","PC_PA","M","2021-03",-0.065,
"JPN","STINT","TOT","PC_PA","M","2021-04",-0.065,
"JPN","STINT","TOT","PC_PA","M","2021-05",-0.065,
"JPN","STINT","TOT","PC_PA","M","2021-06",-0.072,
"JPN","STINT","TOT","PC_PA","M","2021-07",-0.072,
"GRC","STINT","TOT","PC_PA","M","2011-01",1.0172,
"GRC","STINT","TOT","PC_PA","M","2011-02",1.0867,
"GRC","STINT","TOT","PC_PA","M","2011-03",1.1755,
"GRC","STINT","TOT","PC_PA","M","2011-04",1.3212,
"GRC","STINT","TOT","PC_PA","M","2011-05",1.4251,
"GRC","STINT","TOT","PC_PA","M","2011-06",1.4886,
"GRC","STINT","TOT","PC_PA","M","2011-07",1.5976,
"GRC","STINT","TOT","PC_PA","M","2011-08",1.5521,
"GRC","STINT","TOT","PC_PA","M","2011-09",1.5365,
"GRC","STINT","TOT","PC_PA","M","2011-10",1.5759,
"GRC","STINT","TOT","PC_PA","M","2011-11",1.4847,
"GRC","STINT","TOT","PC_PA","M","2011-12",1.4261,
"GRC","STINT","TOT","PC_PA","M","2012-01",1.2222,
"GRC","STINT","TOT","PC_PA","M","2012-02",1.0483,
"GRC","STINT","TOT","PC_PA","M","2012-03",0.8585,
